High1 High2 High3 High4 Low1 Low2 Low3 Low4
1553101_a_at 9.30052624600617 9.37662379043284 9.21977931653477 9.38207175195056 8.49378810483102 8.379215552347 8.59756524348342 8.64293310212112
1553103_at 8.08165827086628 8.08583982596351 8.16173225997752 7.81439079080818 7.91077216987328 7.9100508784035 7.60891248525069 7.66235238787926
1553105_s_at 9.2941190770551 9.32317022108167 9.28769887036374 9.85387043376918 10.3248078786802 10.3542097410056 10.3025898210222 10.3364440609385
1553106_at 8.67950475406151 8.70189555901622 8.60948639162506 8.40674405303374 6.88896163135507 6.87183314875856 6.71454009545839 6.65399601834256
1553107_s_at 7.22064540545772 7.28792997008154 7.4755744306717 7.03413017161858 6.53231174043316 6.35183536929676 6.38000055262653 6.29773612181586
1553108_at 8.05496225575938 7.91389359052136 7.7399852003724 7.10381476337852 6.85790820707126 6.72609488292782 7.02747563589776 6.87856391266337
1553111_a_at 7.65445789842457 7.76475224555235 7.80909205672643 7.47690318464734 7.16359078587554 7.02785562331839 7.2197867362224 7.15497413163908
1553112_s_at 7.2866660393348 7.27015318579938 7.29341782662916 7.67581940588991 7.17781954837229 7.19710420074491 7.16654077930561 7.00553625427733
1553113_s_at 8.15746274318126 7.94960695738318 8.25289733089002 8.59176963183239 8.27490591824118 8.30457617472917 8.17400757634789 8.20510148880202
1553117_a_at 8.24602910484105 8.39237144967771 8.21767387179338 7.91517012554237 8.28226900491616 8.15703861678015 8.25466882354947 8.17489646697463
1553118_at 8.61008045515637 8.80212119396568 8.75167562229518 9.00989069260622 8.216104987453 8.06914330145743 7.98660717599177 7.95186468107279
1553120_at 4.54383928949497 4.49814606245899 4.6482876361386 3.3127030863455 3.0696811615973 3.21358224937721 3.3018903550011 3.3018903550011
1553122_s_at 4.40894840232138 4.12314763759816 4.62791519536387 4.46815935482406 4.58577716644755 4.27606571560788 4.32150503268812 4.25185588512187
1553127_a_at 3.4747655531466 3.61424267493199 3.60128171259721 3.38514584940453 3.35787036461518 3.2997005570811 3.46820695229884 3.43083007674373
1553132_a_at 5.62375240927993 5.99702446672856 5.66099398300793 7.58679586947 8.16948133033314 8.13533940820504 8.06068482267064 7.9463306890031
1553133_at 4.47525638742873 4.48739097406987 4.50700509751117 5.31946271003149 5.41376242441117 5.48654545182156 5.28100933256661 5.19844394920552
1553137_s_at 6.87290885775513 6.75644640394841 6.69421293433725 6.58120720848486 6.16256338783025 6.3572140915139 6.28841814958903 6.19394123741934
1553139_s_at 7.22477331926381 7.20460391679047 7.21483411326499 6.34452818601781 6.73453182968555 6.48417101151131 6.69781765931021 6.56406025920504
1553140_at 3.28442521551717 3.20723474928416 3.2738088294545 3.48157624169179 3.23737659910953 3.33038818144739 3.2792848238591 3.22155764862289
1553141_at 3.5501655438418 3.97124706467431 3.71652060641744 4.51105467219298 4.94762369863014 5.57386812567376 5.16196402576788 5.08182582236229
1553142_at 2.72935419169261 2.70525314039212 2.59248318410331 4.58068864260889 4.55975318375789 4.42613027836626 4.48355483225845 4.42540120213297
1553148_a_at 5.64143944438013 5.85288753142116 5.89836634453996 5.77403323603151 6.69688614368314 6.67738545114647 6.60644012693099 6.50936310910823
1553150_at 4.04847653223304 4.36682879391753 4.2194317020565 5.34476982254505 4.39336518521296 3.93483553789571 4.13203102551744 4.07448262810154
1553153_at 4.77129102031178 4.90291100965427 4.84356914232165 4.98929061830806 4.99023569164405 5.07781176665222 5.27655689466621 5.20162620781485
1553157_at 3.57632368919754 3.28556848253848 3.23862135197122 3.44518275114273 3.26288855557387 3.34363220712629 3.56757987577166 3.49683134639576
1553158_at 6.27213464870182 6.38857121527072 6.44284644430494 6.5173691288217 5.97291864637031 5.90004522779036 5.73795422339585 5.67962616688636
1553162_x_at 6.88834131725836 7.01395514425926 6.7229697087021 6.96980994224299 6.47968565923435 6.23644601919821 6.33604286627756 6.25133056455584
1553163_at 5.64892095235449 5.57831990631583 5.42012894821775 6.07669064076827 5.66125744994871 5.43067256079109 5.58143459533435 5.58143459533435
1553165_at 3.70487945200883 3.86660637048384 3.95091473659181 3.73633653922825 3.88354300902706 3.5054711981573 3.58152896983189 3.57644215608963
1553167_a_at 7.37607272224365 7.13084206167763 7.18232995130266 7.70675605716055 6.69963751049061 6.78363986786275 6.50278275546956 6.38029004987406
1553172_at 7.63349935032234 7.45557122750905 7.54376142179838 7.39728417263091 6.85341780738852 6.73661179914838 6.6427440711277 6.56128870172089
1553175_s_at 5.91469630804197 6.05573578732064 5.80720637042768 5.32711274914357 5.29100589509812 5.08625673717396 5.5377049646127 5.43284355463958
1553178_a_at 6.73708838255653 6.80240447762506 6.71857151031228 6.78115427157258 6.55789619520759 6.72339362326371 6.88077772994352 6.75878583817833
1553181_at 3.80853193274761 4.00861522531106 4.11364952440346 4.1077998588477 4.19357901037541 3.77998551850443 4.22412926488261 4.1722803428943
1553185_at 11.3616050005359 11.5401202122651 11.3892584636307 10.705592160111 10.6501061444235 10.4243359498485 10.4202952348682 10.4492700503666
1553186_x_at 10.3436049320738 10.5431681667236 10.3416886104231 9.74930041365638 9.64423872799984 9.35541909564033 9.40530250777801 9.43675466648208
1553192_at 4.86807042213163 4.48815366091202 4.33153260390716 4.32772878607712 4.15905240447651 4.04418031202042 4.32783805582107 4.25963705177664
1553193_at 3.26139724789547 3.31834122625635 3.45058712736906 3.16962871478934 3.08934425813847 2.89736305669114 2.82422648372781 2.80539363826937
1553209_at 4.24173749510921 4.8698620969847 4.63252036371737 5.06119997831644 4.46018892847641 4.34389407641486 4.50556707751676 4.45059077625914
1553212_at 4.72060603974772 4.71418975034947 4.52618436236417 5.02772337192239 4.84981994633796 4.78784524411039 4.99751580791748 4.9090893193221
1553216_at 6.2590963802668 6.00778757130637 6.0194197632002 6.29826532178523 5.81152885815744 5.88324102890894 5.8056007017891 5.68644457524519
1553217_s_at 5.01648451297516 5.03473451143975 4.77406680931224 5.11160131007706 4.44042603608014 4.45125693867676 4.36631273254561 4.37815417557464
1553218_a_at 8.59137852177033 8.46781498315149 8.50776283241155 8.31805589455587 8.10204947813509 8.1069786298905 8.19965983168106 8.14540145761967
1553219_a_at 6.90050114783527 6.7379426751556 6.77532362621129 7.66878964310618 7.12276741451128 7.15636215370031 7.24180606583893 7.11929524086602
1553220_at 5.92764079959135 5.82480056013122 6.06328751468277 5.04126514799796 5.29580964604406 5.82640703969007 5.47286658908276 5.36679554647806
1553221_at 6.45832878897005 6.42806192280546 6.37459832477023 6.06374833131361 5.55698129518836 5.62993287676489 5.68297314870837 5.60997185239642
1553225_s_at 6.42301412006226 6.40136934908053 6.36054179847789 6.20942509960328 6.43536120182821 6.4156428694549 6.30052141446676 6.20200914986092
1553227_s_at 5.14723300228236 5.55020624016622 5.23798903534184 4.66957574493381 5.70178272764789 5.85783956242906 5.82342766797189 5.66876567436951
1553229_at 7.22513040329126 7.20693324083495 7.42615428517855 6.46432122030163 6.12289628839046 6.17293347016079 6.26456667257054 6.10404215138871
1553244_at 6.83829062104407 6.99003754579739 6.73797725964866 5.93944316753676 5.36830091437894 5.6210290547248 5.55392497713487 5.41512722199972
1553247_a_at 3.58146615293236 3.46854719493594 4.38185752368632 3.65504711134207 3.85083064183654 3.87814297508936 3.7552845259214 3.7419282724162
1553248_at 4.37045731529641 4.23675902719337 4.27251693865785 4.05230101576194 4.35277689422781 4.38941430371201 4.34442471783777 4.33431523998791
1553252_a_at 6.91474109397876 6.97838121851383 6.94969992865749 6.53526014379739 6.5696269203985 6.68028375198663 6.76698262059518 6.65636789682944
1553267_a_at 4.77594589191076 4.63570959804139 4.65541213826491 4.95183908639627 4.8919981136478 4.68983641867394 4.89546817795659 4.79311169661009
1553269_at 9.01309213258439 9.08418940636883 9.12643857187422 8.9412983365551 7.95414538037872 7.77769131687924 7.84607986507983 7.83036283988298
1553274_a_at 7.31072685433565 7.47827080374655 7.14549733912201 7.4302940354832 7.15428677705329 6.9973394190659 6.73381080008414 6.63448440122262
1553276_at 5.00818793329905 4.75719926394877 4.7482085785711 3.9952627526872 3.85453214568485 4.30225683590578 4.04072722403689 3.96745838135701
1553280_at 5.6332820889947 5.44927311129758 5.45104263770924 6.31201819412281 5.29361131034177 5.43067256079109 5.4871534200176 5.5026721101349
1553284_s_at 5.85351873221003 5.74234740629823 5.8491609031454 6.20933746631151 5.9007277143528 5.90671740059659 5.89448950843072 5.83161981694488
1553285_s_at 4.48534211381959 4.43343012347808 4.64831133153832 4.2462252688528 3.57278844167717 4.28030644422782 4.05475375218183 3.97483954469594
1553286_at 6.08658615990608 5.93067420902519 5.83519084014314 5.96853279235893 5.73239016475976 6.14598812064697 6.00188856686544 5.89738744238945
1553292_s_at 7.32732744494737 7.16585615105875 7.187924358276 7.1585101746646 7.5531828984475 7.67032343109147 7.54466405939036 7.38014562760746
1553300_a_at 5.31424381422817 5.24478311168545 5.27345869593487 6.21520317106804 5.49595715464501 5.92274527739412 5.50874419389936 5.38474656278164
1553301_a_at 5.98880639684346 5.72815322428413 5.79988741088044 6.38066719072553 6.37306356817481 6.20720480407051 6.16185861325978 6.05963180435258
1553304_at 5.74774811197104 5.98769600888832 5.71226418363459 5.78213715591975 5.73080686501759 5.80226390563278 5.73279026451112 5.63391181703442
1553313_s_at 5.62359400828515 5.56966231000121 5.36053845293133 5.03733778113903 4.43737909711535 4.83041037329933 5.08094089416875 5.00063802912426
1553315_at 3.2356487081798 3.05365902028541 3.13849980182299 2.7014128677551 2.7964695943656 2.76345126621846 2.67589545057078 2.71284819702376
1553322_s_at 5.54499728693813 5.94214195449215 5.47585392861479 5.13176918202566 4.72282194692663 4.63716879620663 4.90082618561681 4.83623353187795
1553333_at 2.96398420003396 3.28949092931749 3.10079918498338 4.59853434138273 4.30908755329995 4.34242575925061 4.7276335946805 4.66420758378507
1553336_a_at 5.7209648354992 5.72629277413611 5.07967422394034 5.28201577150517 4.7380405004435 4.63974646989476 4.77948954404799 4.70335756033318
1553338_at 6.96571673746852 6.99307141639336 6.80468129206803 7.24905794991043 6.40632434730183 6.71282911849933 6.68204291050132 6.5180100670944
1553348_a_at 7.56554806947649 7.34300880779979 7.38291600123359 7.01934909536149 6.32296545295826 6.63315808825469 6.34701321199635 6.21270441245521
1553354_a_at 5.0773238648198 5.48165776720544 5.1701308704949 5.13900938959603 5.01184593497401 5.23057144077471 5.25804491690632 5.25805742318784
1553357_at 2.75308790481603 2.85785051676666 3.09008484900194 2.61968794552509 2.89296605693535 2.92287776789689 2.84213411634447 2.8257847912994
1553399_a_at 5.52798113342206 5.70937941584003 5.71264655920321 6.19264964926951 5.79700880041164 6.03358056025071 5.89259067250527 5.76012168156392
1553400_a_at 5.31703978667228 4.86930680161566 5.04100555741169 5.99704785526596 6.40943293214766 6.39861485085682 6.41510220112555 6.30948428997607
1553402_a_at 3.88419536135612 3.62881314553626 3.78862175963787 3.74606843767021 3.82437058068034 4.01674671032241 3.99652277233067 3.93662326802669
1553405_a_at 5.75474962300598 5.75474962300598 5.59302199159281 5.13995953107257 4.71009298500107 4.64469354265539 4.68810158484433 4.68460131944716
1553423_a_at 7.18256724901422 7.47953458375076 7.3180643905932 7.44973469750649 6.28297993026739 6.03127748235343 5.90208578562353 5.87270603679488
1553438_at 6.27813220917486 5.9459147456614 5.97332539248264 5.85246671603153 6.04669773317986 6.03532849963476 6.27813220917486 6.10870084033198
1553441_at 3.13284374069306 3.05527334696525 2.92471069946149 2.86523935864144 3.17266672776478 3.1634730803593 3.12029747673792 3.06536149676359
1553442_a_at 6.52678604902192 6.44314971262401 6.38144167993749 5.93313038425368 6.28065118445037 6.48937860543837 6.20690003428946 6.09439526513048
1553470_at 3.69536415435776 3.8157201462086 3.74100335506698 3.9660076906474 3.78314569379817 3.76707347931978 3.8264677505392 3.79011684775435
1553479_at 4.49105530833785 4.56606638461729 4.51273606510226 4.13925471822412 3.60495357635629 4.14130464473603 4.17776202836725 4.08267073353306
1553491_at 3.72016133749922 3.63617925568867 3.65765082132015 3.71787307825932 3.67522376641321 3.79480245681739 3.64504663106238 3.5843218672815
1553510_s_at 9.1360061899494 9.06660732929292 9.03810132308496 9.31288452553125 8.29787612267222 8.54971650742906 8.27695159530763 8.23900881913689
1553528_a_at 8.52363667390363 8.58742622162017 8.61916008116171 8.5884469067816 7.87745679043334 7.94139338943993 7.71391313864637 7.55562716332842
1553530_a_at 10.5543497990687 10.5971954262696 10.5067325760349 10.2226330598151 10.1451232066499 10.1391209998197 10.2216670465081 10.2629115910911
1553533_at 5.85970116535877 6.06319202589281 5.81580789921569 5.97918114104696 5.07046304008538 5.39695507069941 5.16689322183042 5.06920251396156
1553535_a_at 8.65421775520407 8.83419049663517 8.64428879442131 9.21114042496176 8.54742019974535 8.4760407204555 8.4176701905259 8.42049113011726
1553538_s_at 14.2314532289967 14.3497306495651 14.1566274326442 14.2871393501924 14.225485653755 14.0873531877976 14.2396166804087 14.2516976338632
1553540_a_at 5.45993228610817 5.83906215846766 5.61466413893408 6.03674792519689 6.10879705802876 6.03059692115468 6.10316506063535 5.99422155308586
1553542_at 5.31599946314896 5.18989383775969 5.12397809453886 6.96838537089056 6.72466474309095 6.93311414205492 6.80044087909344 6.63842517643589
1553547_at 3.21424321779519 3.2665489650997 3.24242471632007 2.86749237837289 2.73501521728689 3.13278411583407 3.067661141604 3.067661141604
1553551_s_at 13.3543521277058 13.6881017187096 13.3576292517568 13.4857881827422 13.2001124136107 12.8372599305754 13.2197069174528 13.2039504889026
1553564_at 4.66861988383413 4.20007092502055 4.59447427812893 5.07883145624838 4.35687256287367 4.36871400590271 4.24644070331307 4.18935840935345
1553565_s_at 5.72062775844215 5.88317436385883 5.73547910111115 5.26962229130354 4.99647481375039 4.81928964815474 4.757404258829 4.68896230351724
1553567_s_at 13.6836168230823 13.949894554088 13.7846681913529 13.9462438703543 13.7145250454374 13.4667911025981 13.7272182622838 13.7420202416199
1553569_at 13.6342403873697 13.7955710486461 13.5328968086003 13.6857422753725 13.7362533360963 13.6642114396477 13.8836867094825 13.8928213557809
1553570_x_at 13.7154750448318 13.8983706432597 13.6834296256408 13.8382415244434 13.8490186050865 13.7574192545765 13.9635993593657 13.9747146022812
1553574_at 3.05546028353193 3.13155419869442 3.17772182287751 3.25964518008395 3.28504145980813 3.08504269923868 3.18280910445442 3.1179964998711
1553575_at 7.44172380180892 7.15095713079811 7.33877585636724 7.63231174340075 8.04865788858701 8.21069465068613 8.33648043984747 8.31682070526764
1553581_s_at 9.5064987044223 9.76589793959352 9.66931763505985 9.55196337293835 9.30100523732075 9.3359355002278 8.90555766247151 8.91822191816222
1553587_a_at 10.203236003177 10.1003261277359 10.1931203165457 9.80999918518333 9.13632037863814 9.37909488564579 9.28918377268978 9.20998077575478
1553588_at 13.8460006144883 13.9870002605489 13.7650537123398 13.6789089175696 13.7579977203189 13.6866466263119 13.9746073750038 13.9827545229689
1553594_a_at 5.02141136866698 4.76295640388818 4.78646700394133 5.01954704129162 5.07567557830543 5.32181558712665 5.56665860466182 5.23522034536011
1553599_a_at 2.70671658319952 2.59161742702057 2.8257847912994 2.55351797309996 2.5287074174929 2.84593542817341 2.77667035991236 2.78884178983564
1553603_s_at 6.57655708921458 6.81933793560142 6.67028509491779 7.04459184441134 6.4156428694549 6.25831196724817 6.20690003428946 6.09229148156091
1553604_at 2.78385918400934 2.79358665701254 3.03298675527415 3.57346784255046 2.99913018001122 2.81994877812344 3.01061154448101 3.00690857795304
1553605_a_at 3.46835054200623 3.48231619420777 3.33778789450248 4.38342093936829 3.4039892367426 3.55763638309202 3.61598400408029 3.57262789568856
1553611_s_at 8.14107904951285 8.08412167389228 8.07493931800209 7.79718943635381 7.54186209937021 7.38291282175673 7.45570404478219 7.33084394507768
