time,benzene
3.2305,2.813
3.247305555,3.229
3.264138889,4.009
3.280944444,3.589
3.297777777,3.144
3.314583333,1.294
3.331416666,0.898
3.348222222,0.907
3.365027777,1.009
3.381861111,1.21
3.398666666,0.904
3.415472222,0.935
3.432305555,1.038
3.449111111,0.99
3.465944444,0.943
3.48275,0.963
3.499583333,0.987
3.516388889,0.942
3.533194444,1.007
3.550027777,1.136
3.566833333,1.011
3.583666666,0.975
3.600472222,0.989
3.617305555,0.896
3.634111111,0.893
3.650916666,0.89
3.66775,0.895
3.684555555,0.933
3.701361111,0.901
3.718194444,1.132
3.735,1.374
3.751805555,1.065
3.768638889,1.618
3.785444444,1.62
3.802277777,1.392
3.819083333,1.503
3.835888889,1.461
3.852722222,1.494
3.869527777,1.472
3.886361111,1.438
3.903166666,1.537
3.92,1.599
3.936805555,1.423
3.953638889,1.53
3.970444444,1.551
3.98725,1.752
4.004083333,1.688
4.020888889,1.656
4.037694444,1.523
4.054527777,1.648
4.071333333,1.678
4.088166666,1.829
4.104972222,2.108
4.121777777,2.08
4.138611111,1.806
4.155416666,1.958
4.17225,1.94
4.189055555,1.885
4.205888889,1.895
4.222694444,1.938
4.2395,2.048
4.256333333,1.957
4.273138889,2.025
4.289972222,1.871
4.306777777,1.763
4.323583333,1.882
4.340416666,1.978
4.357222222,1.951
4.374055555,2.008
4.390861111,1.918
4.407694444,1.957
4.4245,1.953
4.441333333,2.239
4.458138889,2.185
4.474944444,2.052
4.491777777,2.186
4.508583333,2.474
4.525416666,2.639
4.542222222,2.486
4.559055555,2.606
4.575861111,2.746
4.592666666,2.834
4.6095,2.805
4.626305555,2.902
4.643111111,3.022
4.659944444,2.811
4.67675,3.126
4.693583333,2.607
4.710388889,2.99
4.727222222,2.695
4.744027777,3.317
4.760833333,2.2
4.777666666,1.993
4.794472222,1.821
4.811305555,1.923
4.828111111,1.792
4.844916666,1.791
4.86175,1.701
4.878555555,1.586
4.895388889,1.591
4.912194444,1.534
4.929027777,1.441
4.945833333,1.317
4.962638889,1.389
4.979444444,1.36
4.996277777,1.474
5.013083333,1.302
5.029916666,1.284
5.046722222,1.387
5.063555555,1.226
5.080361111,1.224
5.097166666,1.122
5.114,1.205
5.130805555,1.237
5.147638889,1.296
5.164444444,1.326
5.18125,1.374
5.198083333,1.409
5.214888889,1.462
5.231722222,1.4
5.248527777,1.546
5.265333333,1.43
5.282166666,1.424
5.298972222,1.366
5.315805555,1.272
5.332611111,1.427
5.349416666,1.38
5.36625,1.445
5.383055555,1.446
5.399861111,1.346
5.416694444,1.381
5.4335,1.373
5.450305555,1.337
5.467138889,1.314
5.483944444,1.219
5.500777777,1.268
5.517583333,1.202
5.534416666,1.256
5.551222222,1.342
5.568055555,1.137
5.584861111,1.278
5.601694444,1.207
5.6185,1.238
5.635305555,1.265
5.652138889,1.242
5.668944444,1.357
5.68575,1.155
5.702555555,1.202
5.719388889,1.138
5.736194444,1.193
5.753027777,1.125
5.769833333,1.24
5.786638889,1.195
5.803472222,1.204
5.820277777,1.22
5.837111111,1.309
5.853916666,1.193
5.870722222,1.165
5.887555555,1.234
5.904361111,1.223
5.921194444,1.233
5.938,2.443
5.954805555,2.191
5.971638889,1.979
5.988472222,2.828
6.005277777,4.062
6.022083333,1.993
6.038916666,1.699
6.055722222,1.363
6.072555555,1.699
6.089361111,1.568
6.106166666,1.863
6.123,1.807
6.139833333,1.761
6.156638889,1.29
6.173472222,1.705
6.190277777,1.715
6.207083333,1.708
6.223916666,1.911
6.240722222,2.255
6.257555555,2.201
6.274361111,1.925
6.291166666,1.344
6.308,1.063
6.324805555,1.093
6.341638889,1.092
6.358444444,1.139
6.37525,1.087
6.392083333,0.938
6.408888889,1.038
6.425694444,1.06
6.442527777,1.177
6.459333333,1.04
6.476166666,1.313
6.492972222,1.195
6.509805555,1.32
6.526611111,1.411
6.543444444,1.562
6.56025,1.625
6.577083333,1.687
6.593888889,1.666
6.610694444,1.473
6.627527777,1.623
6.644333333,1.406
6.661166666,1.282
6.677972222,1.311
6.694805555,1.361
6.711611111,1.326
6.728444444,1.214
6.74525,1.146
6.762055555,1.218
6.778888889,1.163
6.795694444,1.037
6.812527777,1.24
6.829333333,1.385
6.846166666,1.642
6.862972222,1.503
6.879805555,1.547
6.896611111,1.367
6.913416666,1.537
6.93025,1.42
6.947055555,1.433
6.963888889,1.342
6.980694444,1.308
6.997527777,1.35
7.014333333,1.364
7.031166666,1.285
7.047972222,1.258
7.064805555,1.237
7.081611111,1.245
7.098444444,1.313
7.11525,1.293
7.132083333,1.268
7.148888889,1.362
7.165722222,1.145
7.182527777,1.182
7.199333333,1.168
7.216166666,1.105
7.232972222,1.203
7.249777777,1.07
7.266611111,1.143
7.283416666,1.322
7.30025,1.525
7.317055555,1.143
7.333888889,1.032
7.350694444,1.101
7.3675,0.97
7.384333333,1.026
7.401138889,0.918
7.417972222,0.88
7.434777777,0.93
7.451583333,0.825
7.468416666,0.847
7.485222222,0.805
7.502055555,0.828
7.518861111,0.769
7.535694444,0.75
7.5525,0.731
7.569305555,0.693
7.586111111,0.751
7.602944444,0.777
7.619777777,0.704
7.636583333,0.738
7.653388889,0.798
7.670222222,0.591
7.687055555,0.551
7.703861111,0.646
7.720694444,0.685
7.7375,0.677
7.754333333,0.668
7.771138889,0.724
7.787944444,0.719
7.804777777,0.722
7.821583333,0.664
7.838416666,0.675
7.855222222,0.652
7.872055555,0.672
7.888861111,0.59
7.905694444,0.619
7.9225,0.629
7.939333333,0.643
7.956138889,0.695
7.972944444,0.702
7.989777777,0.556
8.006583333,0.484
8.023416666,0.464
8.040222222,0.415
8.057055555,0.363
8.073861111,0.426
8.090666666,0.37
8.1075,0.358
8.124305555,0.357
8.141138889,0.393
8.157944444,0.366
8.174777777,0.433
8.191583333,0.377
8.208388889,0.413
8.225222222,0.329
8.242027777,0.292
8.258861111,0.313
8.275666666,0.288
8.2925,0.337
8.309305555,0.327
8.326111111,0.312
8.342944444,0.328
8.359777777,0.328
8.376583333,0.374
8.393388889,0.32
8.410222222,0.31
8.427027777,0.389
8.443833333,0.277
8.460666666,0.319
8.477472222,0.385
8.494305555,0.283
8.511111111,0.395
8.527916666,0.497
8.54475,0.442
8.561555555,0.38
8.578388889,0.316
8.595194444,0.294
8.612,0.283
8.628833333,0.255
8.645666666,0.277
8.662472222,0.207
8.679277777,0.182
8.696111111,0.17
8.712916666,0.175
8.72975,0.21
8.746555555,0.201
8.763361111,0.233
8.780194444,0.237
8.797,0.281
8.813833333,0.225
8.830666666,0.256
8.847472222,0.241
8.864277777,0.289
8.881111111,0.293
8.897916666,0.277
8.914722222,0.207
8.931555555,0.216
8.948361111,0.193
8.965194444,0.191
8.982,0.208
8.998833333,0.2
9.015638889,0.181
9.032444444,0.216
9.049277777,0.204
9.066083333,0.258
9.082888889,0.252
9.099722222,0.267
9.116527777,0.335
9.133361111,0.277
9.150166666,0.296
9.167,0.331
9.183805555,0.303
9.200611111,0.345
9.217444444,0.288
9.23425,0.266
9.251083333,0.27
9.267888889,0.202
9.284694444,0.252
9.301527777,0.2
9.318333333,0.243
9.335166666,0.243
9.351972222,0.238
9.368805555,0.228
9.385611111,0.243
9.402416666,0.275
9.41925,0.287
9.436055555,0.228
9.452861111,0.204
9.469694444,0.189
9.4865,0.213
9.503333333,0.238
9.520138889,0.211
9.536972222,0.201
9.553777777,0.201
9.570583333,0.204
9.587416666,0.17
9.604222222,0.196
9.621055555,0.199
9.637861111,0.198
9.654694444,0.202
9.6715,0.166
9.688305555,0.193
9.705138889,0.178
9.721944444,0.144
9.73875,0.208
9.755583333,0.191
9.772388889,0.212
9.789222222,0.189
9.806027777,0.214
9.822861111,0.209
9.839666666,0.189
9.856472222,0.185
9.873305555,0.215
9.890111111,0.346
9.906944444,0.225
9.92375,0.46
9.940555555,0.33
9.957388889,0.638
9.974194444,0.414
9.991027777,0.301
10.00783333,0.2
10.02466666,0.233
10.04147222,0.225
10.05827777,0.183
10.07511111,0.178
10.09191666,0.156
10.10875,0.142
10.12555555,0.146
10.14238889,0.159
10.15919444,0.176
10.17602777,0.296
10.19283333,0.218
10.20966666,0.149
10.22647222,0.14
10.24327777,0.165
10.26011111,0.202
10.27691666,0.189
10.29375,0.219
10.31055555,0.23
10.32736111,0.17
10.34419444,0.226
10.361,0.148
10.37783333,0.156
10.39463889,0.15
10.41147222,0.192
10.42827777,0.127
10.44511111,0.158
10.46191666,0.148
10.47875,0.123
10.49555555,0.134
10.51238889,0.122
10.52919444,0.154
10.54602777,0.13
10.56283333,0.084
10.57966666,0.109
10.59647222,0.21
10.61327777,0.147
10.63011111,0.134
10.64691666,0.197
10.66375,0.175
10.68055555,0.158
10.69738889,0.2
10.71419444,0.185
10.731,0.126
10.74783333,0.133
10.76463889,0.153
10.78147222,0.205
10.79827777,0.171
10.81511111,0.137
10.83191666,0.151
10.84872222,0.176
10.86555555,0.191
10.88236111,0.188
10.89919444,0.158
10.916,0.15
10.93283333,0.118
10.94963889,0.16
10.96644444,0.183
10.98327777,0.139
11.00008333,0.147
11.01688889,0.221
11.03372222,0.245
11.05052777,0.172
11.06733333,0.109
18.34866666,0.087
18.36547222,0.118
18.38227777,0.101
18.39908333,0.074
18.41591666,0.071
18.43272222,0.124
18.44952777,0.049
18.46636111,0.075
18.48316666,0.128
18.5,0.129
18.51680555,0.093
18.53361111,0.098
18.55044444,0.122
18.56725,0.097
18.58408333,0.104
18.60088889,0.064
18.61769444,0.059
18.6345,0.095
18.65133333,0.079
18.66813889,0.075
18.68497222,0.08
18.70177777,0.058
18.71858333,0.088
18.73541666,0.082
18.75222222,0.068
18.76902777,0.071
18.78586111,0.08
18.80266666,0.056
18.8195,0.075
18.83630555,0.086
18.85311111,0.084
18.86994444,0.071
18.88675,0.076
18.90358333,0.071
18.92038889,0.093
18.93719444,0.084
18.95402777,0.073
18.97083333,0.084
18.98766666,0.115
19.00447222,0.089
19.02130555,0.108
19.03811111,0.139
19.05491666,0.091
19.07175,0.115
19.08855555,0.089
19.10536111,0.106
19.12219444,0.091
19.139,0.069
19.15580555,0.102
19.17263889,0.085
19.18944444,0.078
19.20627777,0.12
19.22308333,0.098
19.23988889,0.205
19.25672222,0.193
19.27352777,0.193
19.29033333,0.122
19.30716666,0.125
19.32397222,0.134
19.34080555,0.173
19.35761111,0.093
19.37441666,0.076
19.39125,0.094
19.40805555,0.105
19.42488889,0.125
19.44169444,0.101
19.4585,0.123
19.47533333,0.11
19.49213889,0.102
19.50894444,0.127
19.52577777,0.114
19.54258333,0.119
19.55938889,0.145
19.57622222,0.124
19.59302777,0.123
19.60986111,0.176
19.62666666,0.152
19.64347222,0.148
19.66030555,0.139
19.67711111,0.136
19.69394444,0.109
19.71075,0.167
19.72758333,0.169
19.74438889,0.145
19.76119444,0.156
19.77802777,0.185
19.79483333,0.196
19.81163889,0.194
19.82847222,0.205
19.84527777,0.216
19.86208333,0.233
19.87888889,0.235
19.89572222,0.261
19.91252777,0.313
19.92936111,0.149
19.94616666,0.178
19.96297222,0.16
19.97980555,0.129
19.99661111,0.147
20.01344444,0.158
20.03025,0.156
20.04705555,0.136
20.06388889,0.158
20.08069444,0.129
20.09752777,0.145
20.11433333,0.154
20.13113889,0.143
20.14794444,0.165
20.16477777,0.187
20.18158333,0.17
20.19841666,0.185
20.21522222,0.172
20.23202777,0.152
20.24886111,0.139
20.26566666,0.206
20.2825,0.282
20.29930555,0.132
20.31611111,0.18
20.33294444,0.144
20.34975,0.291
20.36655555,0.28
20.38338889,0.233
20.40019444,0.184
20.417,0.273
20.43383333,0.327
20.45063889,0.504
20.46747222,0.434
20.48427777,0.392
20.50111111,0.45
20.51791666,0.418
20.53472222,0.628
20.55155555,0.677
20.56836111,0.67
20.58519444,0.853
20.602,0.807
20.61880555,0.584
20.63563889,0.477
20.65244444,0.519
20.66925,0.441
20.68608333,0.566
20.70288889,0.472
20.71972222,0.452
20.73652777,0.398
20.75333333,0.415
20.77016666,0.381
20.78697222,0.403
20.80380555,0.373
20.82061111,0.341
20.83741666,0.381
20.85422222,0.353
20.87105555,1.02
20.88786111,1.71
20.90469444,2.671
20.9215,2.551
20.93833333,2.69
20.95513889,2.779
20.97197222,2.261
20.98877777,2.038
21.00561111,1.235
21.02241666,1.489
21.03925,2.202
21.05605555,2.738
21.07288889,2.067
21.08969444,2.677
21.1065,1.663
21.12333333,2.251
21.14013889,1.786
21.15694444,1.343
21.17377777,2.467
21.19058333,2.094
21.20738889,1.614
21.22422222,0.462
21.24102777,1.058
21.25786111,1.13
21.27466666,1.229
21.29147222,1.121
21.30830555,1.125
21.32513889,1.055
21.34194444,1.011
21.35875,0.938
21.37558333,1.08
21.39238889,0.746
21.40919444,0.707
21.42602777,0.723
21.44283333,0.774
21.45963889,0.683
21.47647222,0.708
21.49327777,0.717
21.51011111,0.586
21.52691666,0.677
21.54372222,0.566
21.56055555,0.535
21.57736111,0.627
21.59419444,0.618
21.611,0.669
21.62780555,0.593
21.64463889,0.661
21.66144444,0.741
21.67827777,0.785
21.69508333,0.621
21.71191666,0.79
21.72872222,0.598
21.74552777,0.437
21.76236111,0.558
21.77916666,0.572
21.796,0.607
21.81280555,0.594
21.82963889,0.649
21.84644444,0.606
21.86325,0.655
21.88008333,0.493
21.89688889,0.606
21.91372222,0.639
21.93052777,0.606
21.94736111,0.625
21.96416666,0.559
21.98097222,0.545
21.99780555,0.616
22.01461111,0.66
22.03141666,0.7
22.04825,0.609
22.06505555,0.525
22.08188889,0.569
22.09869444,0.492
22.11552777,0.523
22.13233333,0.574
22.14916666,0.724
22.16597222,0.455
22.18277777,0.516
22.19961111,0.419
22.21641666,0.383
22.23325,0.401
22.25005555,0.393
22.26686111,0.449
22.28369444,0.504
22.3005,0.505
22.31730555,0.584
22.33413889,0.462
22.35094444,0.334
22.36777777,0.372
22.38458333,0.418
22.40138889,0.407
22.41822222,0.434
22.43502777,0.382
22.45186111,0.378
22.46866666,0.399
22.48547222,0.409
22.50230555,0.482
22.51911111,0.502
22.53594444,0.584
22.55275,0.533
22.56958333,0.538
22.58638889,0.542
22.60319444,0.539
22.62002777,0.472
22.63683333,0.499
22.65366666,0.428
22.67047222,0.445
22.68730555,0.474
22.70411111,0.547
22.72094444,0.569
22.73775,0.538
22.75455555,0.608
22.77138889,0.5
22.78822222,0.548
22.80502777,0.444
22.82186111,0.495
22.83866666,0.506
22.8555,0.424
22.87230555,0.454
22.88913889,0.466
22.90594444,0.49
22.92275,0.777
22.93958333,0.881
22.95638889,0.913
22.97322222,0.59
22.99002777,0.51
23.00686111,0.526
23.02366666,0.661
23.04047222,0.647
23.05730555,0.643
23.07411111,0.555
23.09094444,0.542
23.10775,0.497
23.12458333,0.548
23.14138889,0.533
23.15822222,0.535
23.17502777,0.586
23.19186111,0.604
23.20866666,0.591
23.22547222,0.664
23.24230555,0.852
23.25911111,0.709
23.27594444,0.777
23.29275,0.904
23.30955555,1.244
23.32638889,1.003
23.34319444,1.313
23.36002777,1.234
23.37683333,0.929
23.39366666,0.752
23.41047222,0.692
23.42730555,0.74
23.44411111,0.692
23.46094444,0.769
23.47775,0.636
23.49455555,0.817
23.51138889,0.669
23.52819444,0.638
23.54502777,0.516
23.56183333,0.556
23.57866666,0.598
23.59547222,0.671
23.61227777,0.713
23.62911111,0.626
23.64591666,0.797
23.66275,0.612
23.67955555,0.639
23.69638889,0.524
23.71319444,0.638
23.73,0.561
23.74683333,0.599
23.76363889,0.464
23.78047222,0.58
23.79727777,0.653
23.81408333,0.662
23.83088889,0.678
23.84772222,0.64
23.86452777,0.601
23.88136111,0.614
23.89816666,0.612
23.915,0.702
23.93180555,0.671
23.94863889,0.691
23.96544444,0.693
23.98225,0.67
23.99908333,0.734
0.015888889,0.765
0.032722222,0.675
0.049527777,0.675
0.066361111,0.724
0.083166666,0.618
0.099972222,0.771
0.116805555,0.925
0.133611111,1.092
0.150444444,1.015
0.16725,0.984
0.184083333,0.993
0.200888889,0.919
0.217694444,0.927
0.234527777,1.027
0.251333333,0.77
0.268166666,0.8
0.284972222,0.742
0.301777777,0.611
0.318611111,0.503
0.335416666,0.443
0.352222222,0.508
0.369055555,0.463
0.385861111,0.443
0.402694444,0.434
0.4195,0.447
0.436305555,0.45
0.453138889,0.421
0.469944444,0.383
0.486777777,0.431
0.503583333,0.467
0.520388889,0.503
0.537222222,0.806
0.554027777,0.764
0.570861111,0.63
0.587666666,0.654
0.604472222,0.642
0.621305555,0.658
0.638111111,0.622
0.654944444,0.649
0.67175,0.614
0.688583333,0.543
0.705388889,0.583
0.722194444,0.545
0.739027777,0.546
0.755833333,0.528
0.772638889,0.555
0.789472222,0.491
0.806277777,0.475
0.823083333,0.46
0.839916666,0.514
0.856722222,0.51
0.873527777,0.499
0.890361111,0.495
0.907166666,0.473
0.924,0.405
0.940805555,0.439
0.957638889,0.385
0.974444444,0.37
0.991277777,0.421
1.008083333,0.345
1.024916666,0.401
1.041722222,0.365
1.058555555,0.395
1.075361111,0.356
1.092166666,0.352
1.109,0.39
1.125805555,0.379
1.142611111,0.385
1.159416666,0.377
1.17625,0.368
1.193055555,0.395
1.209861111,0.386
1.226694444,0.378
1.2435,0.473
1.260333333,0.382
1.277138889,0.46
1.293972222,0.689
1.310777777,0.555
1.327611111,3.498
1.344416666,1.071
1.361222222,0.878
1.378055555,0.434
1.394861111,0.626
1.411694444,0.54
1.4285,0.518
1.445333333,0.569
1.462138889,0.677
1.478944444,0.481
1.49575,0.526
1.512583333,0.465
1.529388889,0.478
1.546222222,0.509
1.563027777,0.487
1.579861111,0.487
1.596666666,0.513
1.6135,0.575
1.630305555,0.796
1.647138889,0.533
1.663944444,0.592
1.68075,0.664
1.697583333,0.585
1.714388889,0.578
1.731222222,0.629
1.748027777,0.521
1.764861111,0.424
1.781666666,0.532
1.798472222,1.001
1.815305555,0.715
1.832111111,0.713
1.848944444,0.664
1.86575,0.607
1.882583333,0.676
1.899388889,0.616
1.916222222,0.577
1.933027777,0.576
1.949861111,0.639
1.966666666,0.633
1.983472222,0.684
2.000305555,0.717
2.017111111,0.671
2.033944444,0.773
2.05075,0.812
2.067555555,0.807
2.084388889,0.945
2.101194444,0.841
2.118,0.752
2.134833333,0.723
2.151638889,0.737
2.168472222,0.642
2.185277777,0.614
2.202111111,0.514
2.218916666,0.573
2.235722222,0.505
2.252555555,0.598
2.269361111,0.653
2.286194444,0.996
2.303,0.739
2.319833333,0.608
2.336638889,0.565
2.353444444,0.53
2.370277777,0.602
2.387083333,0.639
2.403916666,0.623
2.420722222,0.755
2.437555555,0.781
2.454361111,0.901
2.471166666,0.928
2.488,0.848
2.504805555,1.258
2.521638889,1.013
2.538444444,0.808
2.55525,0.714
2.572083333,0.674
2.588888889,0.718
2.605722222,0.816
2.622527777,0.98
2.639333333,1.169
2.656166666,1.061
2.672972222,1.064
2.689777777,1.035
2.706611111,1.004
2.723416666,0.947
2.740222222,0.966
2.757055555,1.19
2.773861111,1.499
2.790694444,1.465
2.8075,1.358
2.824305555,1.826
2.841138889,1.299
2.857944444,1.457
2.87475,1.258
2.891583333,1.101
2.908416666,1.11
2.925222222,1.275
2.942027777,1.348
2.958861111,1.033
2.975666666,1.227
2.9925,1.376
3.009305555,1.118
3.026138889,0.944
3.042944444,0.946
3.05975,0.984
3.076583333,0.588
3.093388889,0.419
3.110194444,0.474
3.127027777,0.45
3.143833333,0.457
3.160666666,0.353
3.177472222,0.435
3.194277777,0.469
3.211083333,0.489
3.227916666,0.48
3.244722222,0.658
3.261555555,1.115
3.278361111,0.67
3.295194444,0.895
3.312,1.167
3.328805555,0.809
3.345638889,0.825
3.362444444,1.006
3.379277777,0.959
3.396083333,0.899
3.412916666,1.382
3.429722222,0.829
3.446527777,0.688
3.463361111,0.471
3.480166666,0.452
3.496972222,0.526
3.513805555,0.66
3.530611111,0.939
3.547444444,0.918
3.56425,0.99
3.581083333,1.273
3.597888889,1.4
3.614694444,1.464
3.631527777,1.202
3.648333333,1.435
3.665166666,2.038
3.681972222,3.182
3.698777777,3.422
3.715583333,3.338
3.732416666,2.771
3.749222222,2.342
3.766055555,2.384
3.782861111,2.199
3.799694444,1.899
3.8165,1.506
3.833333333,1.968
3.850138889,1.526
3.866944444,1.629
3.883777777,1.508
3.900611111,1.466
3.917416666,1.477
3.934222222,1.359
3.951055555,1.216
3.967861111,1.495
3.984666666,1.502
4.0015,1.378
4.018305555,1.679
4.035111111,1.797
4.051944444,1.548
4.06875,1.469
4.085583333,1.082
4.102388889,0.915
4.119222222,1.489
4.136027777,1.362
4.152833333,1.258
4.169666666,1.071
4.186472222,0.733
4.203305555,0.909
4.220111111,0.995
4.236916666,0.816
4.25375,0.712
4.270555555,0.669
4.287388889,0.658
4.304194444,0.523
4.321027777,0.608
4.337833333,0.599
4.354638889,0.593
4.371472222,0.567
4.388277777,0.66
4.405111111,0.641
4.421916666,0.608
4.43875,0.612
4.455555555,0.635
4.472361111,0.615
4.489194444,0.55
4.506,0.506
4.522805555,0.468
4.539638889,0.565
4.556444444,0.645
4.57325,0.619
4.590083333,0.667
4.606888889,0.578
4.623722222,0.732
4.640527777,0.735
4.657333333,0.745
4.674166666,0.68
4.690972222,0.717
4.707777777,0.624
4.724611111,0.506
4.741416666,0.564
4.75825,0.545
4.775055555,0.637
4.791888889,0.732
4.808694444,0.674
4.825527777,0.511
4.842333333,0.533
4.859166666,0.69
4.875972222,0.654
4.892777777,0.736
4.909611111,0.607
4.926416666,0.514
4.943222222,1.509
4.960055555,1.065
4.976861111,0.686
4.993694444,0.386
5.0105,0.356
5.027333333,0.44
5.044138889,0.413
5.060972222,0.38
5.077777777,0.382
5.094583333,0.649
5.111416666,0.67
5.128222222,0.533
5.145055555,0.477
5.161861111,0.608
5.178666666,1.189
5.1955,0.643
5.212305555,0.486
5.229138889,0.683
5.245944444,0.632
5.262777777,0.727
5.279583333,0.585
5.296388889,0.846
5.313222222,0.528
5.330027777,0.722
5.346833333,0.647
5.363666666,0.6
5.380472222,0.602
5.397305555,0.335
5.414111111,0.386
5.430944444,0.392
5.44775,0.436
5.464555555,0.445
5.481388889,0.816
5.498194444,0.96
5.515,1.028
5.531833333,0.957
5.548638889,0.787
5.565472222,0.637
5.582277777,0.88
5.599111111,0.923
5.615916666,0.684
5.632722222,1.17
5.649555555,1.269
5.666361111,1.365
5.683194444,1.481
5.7,1.443
5.716805555,0.9
5.733638889,0.548
5.750444444,0.534
5.767277777,0.433
5.784083333,0.355
5.800916666,0.337
5.817722222,0.329
5.834555555,0.346
5.851361111,0.32
5.868166666,0.79
5.885,0.842
5.901805555,0.749
5.918611111,0.482
5.935444444,0.534
5.95225,0.607
5.969083333,0.512
5.985888889,0.525
6.002722222,0.873
6.019527777,0.712
6.036333333,0.745
6.053166666,0.903
6.069972222,1.475
6.086805555,1.148
6.103611111,0.747
6.120416666,1.189
6.13725,1.18
6.154055555,1.016
6.170861111,1.091
6.187694444,0.612
6.2045,0.496
6.221305555,0.467
6.238138889,0.445
6.254944444,0.296
6.27175,0.516
6.288583333,0.625
6.305388889,0.88
6.322222222,0.933
6.339027777,0.565
6.355833333,0.508
6.372638889,0.505
6.389472222,0.641
6.406305555,0.519
6.423111111,0.501
6.439916666,0.606
6.45675,0.445
6.473555555,0.421
6.490388889,0.826
6.507194444,0.374
6.524,0.44
6.540833333,0.48
6.557638889,0.434
6.574444444,0.44
6.591277777,0.476
6.608083333,0.534
6.624888889,0.547
6.641722222,0.487
6.658527777,0.471
6.675333333,0.496
6.692166666,0.554
6.708972222,0.493
6.725805555,0.482
6.742611111,0.52
6.759416666,0.546
6.77625,0.822
6.793055555,0.755
6.809861111,0.778
6.826694444,0.732
6.8435,0.832
6.860333333,1.229
6.877138889,1.284
6.893972222,1.417
6.910777777,1.332
6.927611111,1.303
6.944416666,1.375
6.96125,1.415
6.978055555,1.308
6.994861111,1.336
7.011694444,1.303
7.0285,1.274
7.045305555,1.284
7.062138889,1.282
7.078944444,2.071
7.09575,1.03
7.112583333,0.68
7.129388889,0.645
7.146194444,0.669
7.163027777,0.647
7.179833333,0.695
7.196666666,0.764
7.2135,0.981
7.230305555,0.981
7.247111111,0.791
7.263944444,0.746
7.28075,0.737
7.297555555,0.715
7.314388889,0.768
7.331194444,0.773
7.348027777,0.826
7.364833333,0.689
7.381638889,0.647
7.398472222,0.664
7.415277777,0.633
7.432111111,0.65
7.448916666,0.61
7.46575,0.756
7.482555555,0.906
7.499361111,1.015
7.516194444,1.077
7.533,1.535
7.549833333,1.541
7.566638889,1.612
7.583472222,1.72
7.600277777,1.879
7.617083333,1.689
7.633916666,1.795
7.650722222,1.539
7.667555555,1.384
7.684361111,1.543
7.701166666,1.553
7.718,1.462
7.734805555,1.02
7.751638889,0.583
7.768444444,0.605
7.78525,0.465
7.802083333,0.473
7.818888889,0.424
7.835694444,0.394
7.852527777,0.389
7.869333333,0.396
7.886166666,0.396
7.902972222,0.348
7.919805555,0.84
7.936611111,0.567
7.953416666,0.451
7.97025,0.459
7.987055555,0.451
8.003888889,0.506
8.020694444,0.736
8.0375,0.836
8.054333333,1.255
8.071138889,1.367
8.087972222,1.414
8.104777777,1.4
8.121583333,1.458
8.138416666,0.931
8.155222222,0.855
8.172055555,0.665
8.188861111,0.744
8.205694444,0.765
8.2225,0.745
8.239305555,0.568
8.256138889,0.569
8.272944444,0.547
8.289777777,0.571
8.306583333,0.6
8.323388889,0.619
8.340222222,0.591
8.357027777,0.562
8.373861111,0.648
8.390666666,0.646
8.407472222,0.701
8.424305555,0.732
8.441111111,0.894
8.457916666,0.687
8.47475,0.656
8.491555555,0.929
8.508388889,0.918
8.525194444,0.92
8.542,1.007
8.558833333,1.212
8.575638889,1.311
8.592472222,1.401
8.609277777,1.46
8.626111111,1.357
8.642916666,1.462
8.65975,1.396
8.676555555,1.205
8.693361111,1.073
8.710194444,1.01
8.727,0.993
8.743805555,0.996
8.760638889,0.808
8.777472222,0.836
8.794277777,0.827
8.811083333,0.772
8.827916666,0.744
8.844722222,0.661
8.861555555,0.783
8.878361111,0.467
8.895194444,0.443
8.912,0.519
8.928805555,0.473
8.945638889,0.482
8.962444444,0.527
8.979277777,0.469
8.996083333,0.494
9.012916666,0.617
9.029722222,0.464
9.046555555,0.468
9.063361111,0.426
9.080194444,0.413
9.097,0.395
9.113805555,0.368
9.130638889,0.282
9.147444444,0.322
9.16425,0.465
9.181083333,0.373
9.197888889,0.416
9.214694444,0.603
9.231527777,0.458
9.248333333,0.512
9.265166666,0.443
9.281972222,0.562
9.298805555,0.474
9.315611111,0.489
9.332444444,0.482
9.34925,0.509
9.366083333,0.486
9.382888889,0.555
9.399722222,0.466
9.416527777,0.43
9.433361111,0.492
9.450166666,0.287
9.466972222,0.354
9.483805555,0.26
9.500611111,0.328
9.517444444,0.392
9.53425,0.439
9.551083333,0.497
9.567888889,0.514
9.584694444,0.484
9.601527777,0.512
9.618333333,0.427
9.635138889,0.457
9.651972222,0.539
9.668777777,0.463
9.685611111,0.521
9.702416666,0.294
9.71925,0.417
9.736055555,0.375
9.752861111,0.385
9.769694444,0.461
9.7865,0.31
9.803305555,0.306
9.820138889,0.434
9.836944444,0.548
9.853777777,0.55
9.870583333,0.719
9.887416666,0.543
9.904222222,0.632
9.921055555,0.592
9.937861111,0.537
9.954694444,0.527
9.971527777,0.485
9.988333333,0.456
10.00513889,0.407
10.02197222,0.375
10.03877777,0.365
10.05561111,0.317
10.07241666,0.262
10.08922222,0.426
10.10605555,0.254
10.12286111,0.17
10.13969444,0.304
10.1565,0.207
10.17330555,0.187
10.19013889,0.173
10.20694444,0.173
10.22377777,0.175
10.24058333,0.127
10.25741666,0.181
10.27422222,0.195
10.29105555,0.143
10.30786111,0.175
10.32466666,0.177
10.3415,0.158
